post_id,date,platform,content_type,campaign,followers,impressions,likes,comments,shares,saves,clicks,new_followers,engagement_rate
8910,2024-06-03,Twitter,Post,Summer2024,2014144,167088,23002,3420,1732,1497,13176,365,16.8498
8911,2024-02-11,Twitter,Story,Summer2024,2879604,192895,23944,2109,989,1633,9991,327,14.019
8912,2024-04-20,Facebook,Post,NewSeason,222456,479386,45333,8539,3757,1551,19427,450,12.0214
8913,2024-03-07,TikTok,Story,Merchandise,1988331,471752,49769,8822,1005,4760,14132,393,12.6329
8914,2024-10-10,YouTube,Image,NBA_Playoffs,2919445,178861,14050,942,992,744,11155,241,8.9365
8915,2024-03-26,YouTube,Story,Summer2024,1291649,91273,10471,1097,688,1036,5057,139,13.4278
8916,2024-07-03,TikTok,Video,Summer2024,3642390,444166,15426,1447,1257,1508,27932,412,4.0818
8917,2024-07-13,Facebook,Post,Merchandise,4258521,304889,21933,2536,1570,1358,13796,368,8.5405
8918,2024-10-30,TikTok,Image,Merchandise,3334957,118004,2376,163,183,208,6045,230,2.3067
8919,2024-03-03,Twitter,Post,FanEngagement,1227579,424225,60446,6466,3217,5288,9705,103,16.5311
8920,2024-01-16,Instagram,Video,NewSeason,4377709,191850,4547,565,255,451,8041,486,2.7975
8921,2024-12-02,TikTok,Story,Summer2024,3360719,41729,1001,198,53,108,2108,286,3.0003
8922,2024-04-22,YouTube,Story,NBA_Playoffs,4965901,228061,7250,580,593,206,2976,281,3.6933
8923,2024-07-30,Twitter,Post,NBA_Playoffs,3819661,318084,23626,3671,2068,2198,20957,340,9.2318
8924,2024-10-18,TikTok,Post,NewSeason,4131610,9623,971,76,18,30,623,345,11.0672
8925,2024-11-05,YouTube,Story,NBA_Playoffs,3955452,362593,36570,2343,2718,3720,4194,319,11.4815
8926,2024-05-06,TikTok,Image,NBA_Playoffs,2341682,91698,9752,621,805,488,4401,9,12.19
8927,2024-03-12,TikTok,Image,Merchandise,1767580,221906,14525,2687,1156,1054,3830,221,8.2774
8928,2024-05-11,YouTube,Story,FanEngagement,1560938,81890,6181,365,158,421,2890,141,8.1866
8929,2024-10-13,Instagram,Video,NewSeason,3643684,53157,7662,888,709,717,3450,12,17.4182
8930,2024-03-07,Facebook,Image,FanEngagement,3624121,38035,2926,364,50,126,1251,495,8.7814
8931,2024-01-29,YouTube,Post,Merchandise,4772047,204905,24688,4919,1028,1212,14302,306,14.9508
8932,2024-03-20,TikTok,Image,Merchandise,2535939,5164,320,47,4,29,138,216,7.1844
8933,2024-02-12,Facebook,Reel,Summer2024,4320193,338468,44211,7110,1470,4040,19768,313,15.597
8934,2024-07-04,YouTube,Video,Summer2024,3020518,104819,10575,2066,443,871,7389,98,12.4825
8935,2024-06-16,TikTok,Story,NBA_Playoffs,244023,339814,27531,4413,1832,2258,21336,297,9.9396
8936,2024-01-21,Facebook,Video,NewSeason,4363671,221866,31206,3386,332,2520,13602,221,15.741
8937,2024-11-19,Facebook,Video,NewSeason,1653224,301637,32613,4203,2633,673,19757,85,13.0783
8938,2024-02-29,Instagram,Post,NewSeason,1064531,29593,1550,226,131,96,990,471,6.4441
8939,2024-06-19,Twitter,Image,FanEngagement,3563135,153665,7930,1070,538,160,6346,490,6.207
8940,2024-06-26,Facebook,Image,NewSeason,1401626,129190,7579,1167,662,689,2492,435,7.2823
8941,2024-12-11,Facebook,Video,NewSeason,3293508,265175,24315,4690,1901,2090,11062,282,11.6549
8942,2024-01-15,Facebook,Reel,Summer2024,4103132,115874,10531,1501,411,891,2117,280,10.7384
8943,2024-01-05,Instagram,Story,Summer2024,3117665,62307,6878,1086,422,697,1512,384,13.4592
8944,2024-06-08,Facebook,Story,Summer2024,957054,49597,5049,634,108,367,1583,183,11.6761
8945,2024-03-26,TikTok,Reel,Summer2024,4729177,293073,30120,5902,2218,954,18657,188,13.0479
8946,2024-03-08,TikTok,Video,NewSeason,4288904,441712,29557,4334,2500,3426,8967,166,8.2386
8947,2024-08-01,YouTube,Video,NBA_Playoffs,3193527,215209,30115,5003,2839,702,11439,401,17.6373
8948,2024-07-07,TikTok,Image,NewSeason,3135201,470992,29309,1879,655,3108,8156,168,6.7608
8949,2024-02-24,Facebook,Reel,NBA_Playoffs,2337310,346588,18706,1014,731,1190,22968,134,5.9007
8950,2024-08-11,TikTok,Reel,NewSeason,1365226,200623,20211,1883,1520,1708,10177,233,11.7703
8951,2024-10-30,Instagram,Video,FanEngagement,4053717,213833,26587,2590,2225,2199,5846,49,14.6853
8952,2024-02-23,Instagram,Video,Merchandise,1401142,101806,5582,728,180,215,3795,326,6.3749
8953,2024-10-06,Facebook,Video,Summer2024,3637130,171674,17105,2482,889,1874,6895,2,11.9273
8954,2024-11-03,YouTube,Video,FanEngagement,2388042,439014,56246,6277,5314,1741,6251,12,15.4521
8955,2024-03-15,Twitter,Story,FanEngagement,1491794,46002,2054,207,198,95,3514,345,5.3454
8956,2024-09-29,Instagram,Post,NewSeason,3944121,212927,4592,277,308,165,16382,46,2.4313
8957,2024-06-22,Twitter,Image,Summer2024,3928203,349310,10939,2160,1024,335,25070,312,4.0431
8958,2024-03-12,Twitter,Image,FanEngagement,3097138,43426,2043,171,100,195,2184,230,5.3286
8959,2024-10-06,Facebook,Story,FanEngagement,1292643,367594,16533,1667,459,544,15191,114,5.076
8960,2024-04-08,Facebook,Video,NewSeason,2101389,296414,36750,6870,394,3169,11698,310,14.8488
8961,2024-06-18,Twitter,Reel,FanEngagement,189932,437415,40935,3495,2188,4715,5745,50,10.6576
8962,2024-10-05,TikTok,Image,Merchandise,600675,249690,20866,3144,494,2100,4024,322,9.8138
8963,2024-04-22,Twitter,Image,Merchandise,729183,44207,1265,64,34,133,1348,78,3.0832
8964,2024-12-25,YouTube,Story,FanEngagement,2432427,490865,36840,5013,2475,2539,35502,126,9.0306
8965,2024-01-10,Instagram,Reel,NBA_Playoffs,3540991,56701,1183,148,37,91,3101,406,2.4127
8966,2024-05-21,TikTok,Video,FanEngagement,4654845,112959,3949,316,180,108,8612,374,3.9351
8967,2024-02-27,YouTube,Reel,Merchandise,719728,354254,9895,688,256,238,14124,475,3.0597
8968,2024-07-18,Instagram,Image,NBA_Playoffs,312185,357036,26571,1707,2016,1196,17327,139,8.4849
8969,2024-09-18,Instagram,Story,NewSeason,1546894,119738,3369,610,196,168,5891,238,3.4868
8970,2024-01-12,Twitter,Image,NBA_Playoffs,3704438,234604,33824,4057,1462,1724,6803,142,16.77
8971,2024-03-18,TikTok,Story,Summer2024,1629266,496495,10894,1894,456,552,7779,58,2.6675
8972,2024-09-23,Twitter,Story,NBA_Playoffs,1788116,175665,20831,2907,685,2342,2488,211,13.9032
8973,2024-01-26,Instagram,Video,NewSeason,2039249,122217,8565,976,633,288,4222,412,8.3245
8974,2024-01-15,TikTok,Post,Summer2024,94363,334076,14834,958,1348,1351,12021,363,5.1306
8975,2024-04-01,YouTube,Video,FanEngagement,293650,258518,37920,1941,2327,3548,9647,411,16.3192
8976,2024-05-31,YouTube,Story,Summer2024,1699735,374490,54473,6010,5192,6457,22041,184,17.5372
8977,2024-06-28,Facebook,Reel,FanEngagement,2565530,478344,58994,11273,1236,4907,17399,21,14.948
8978,2024-03-25,TikTok,Video,FanEngagement,679812,186962,13654,1078,1282,517,9654,184,8.5654
8979,2024-01-30,Facebook,Post,NBA_Playoffs,2467846,29227,3130,504,111,374,1207,5,12.8135
8980,2024-05-17,Twitter,Reel,Summer2024,1747124,350077,41051,4405,3382,4545,5996,241,13.9506
8981,2024-11-09,TikTok,Story,NewSeason,2362776,19611,704,60,12,73,828,288,3.957
8982,2024-01-15,YouTube,Video,Summer2024,484898,376174,41976,2512,963,4641,26347,489,12.0824
8983,2024-01-20,YouTube,Image,FanEngagement,1269451,184101,21089,4067,271,2367,8747,118,13.8114
8984,2024-11-20,Facebook,Reel,NBA_Playoffs,465817,157344,7623,958,515,192,5252,35,5.781
8985,2024-06-11,Twitter,Video,FanEngagement,4424447,375840,30192,2047,428,765,7185,339,8.6917
8986,2024-02-11,Twitter,Image,FanEngagement,1914522,80471,1846,109,174,187,2974,454,2.6457
8987,2024-07-24,Instagram,Image,Merchandise,2046617,40125,5236,991,238,591,684,367,16.1121
8988,2024-03-07,TikTok,Video,FanEngagement,3513964,262663,35902,2496,3535,3658,7609,332,15.9646
8989,2024-08-19,TikTok,Reel,NewSeason,2762038,19621,822,91,78,45,769,282,5.0507
8990,2024-06-05,TikTok,Video,NBA_Playoffs,3775291,36867,3121,449,216,330,2697,280,10.2693
8991,2024-05-30,YouTube,Reel,FanEngagement,2118928,417990,40151,4158,2567,1676,20441,337,11.2146
8992,2024-12-19,Twitter,Reel,NewSeason,4976596,64285,8451,1029,556,333,1012,248,15.6117
8993,2024-12-28,YouTube,Image,NBA_Playoffs,4546767,263646,22698,2067,1596,1951,9504,197,9.9986
8994,2024-09-29,Twitter,Reel,NBA_Playoffs,252698,271592,33958,4799,1734,3718,4882,346,14.9088
8995,2024-08-30,YouTube,Reel,NBA_Playoffs,3791771,413765,24308,4824,885,2386,27638,450,7.2546
8996,2024-01-02,TikTok,Story,Merchandise,4049695,264616,24951,1460,546,1932,3478,172,10.1872
8997,2024-06-07,TikTok,Post,FanEngagement,1959804,288945,26497,4368,760,2410,6142,145,10.945
8998,2024-03-05,TikTok,Story,NewSeason,4513948,239509,28721,2143,2427,861,14639,321,13.8997
8999,2024-01-01,Twitter,Video,NewSeason,59996,335701,21310,1272,1623,975,15779,493,7.2103
9000,2024-01-11,YouTube,Image,NewSeason,2507231,319583,21298,2456,760,926,11070,224,7.6706
9001,2024-01-04,Instagram,Image,NBA_Playoffs,1686366,221120,32933,6570,3257,910,8109,71,19.3379
9002,2024-10-04,TikTok,Image,Merchandise,1981920,403487,57319,5229,5307,2212,19413,76,16.8171
9003,2024-11-05,Instagram,Video,Merchandise,2949097,142575,20318,1699,1798,1246,9575,260,16.7035
9004,2024-01-09,YouTube,Post,Summer2024,4609699,186231,4755,917,61,552,12991,50,3.0784
9005,2024-06-20,YouTube,Reel,FanEngagement,3938687,313008,18334,1058,784,711,15996,381,6.4458
9006,2024-08-21,Instagram,Video,Summer2024,65156,281849,40585,7700,3134,1433,7437,170,18.2435
9007,2024-07-29,Facebook,Story,FanEngagement,4254862,137593,11052,1182,422,1298,8026,448,9.1981
9008,2024-05-09,TikTok,Image,NewSeason,3929157,5252,503,99,18,34,71,207,11.805
9009,2024-05-27,TikTok,Story,NewSeason,992833,26644,3649,249,91,434,1724,159,14.9715
9010,2024-03-16,Instagram,Image,NBA_Playoffs,315291,465649,52364,8375,2850,6189,19372,348,13.656
9011,2024-10-26,YouTube,Story,NBA_Playoffs,562729,267802,16054,1718,298,543,13524,481,6.7475
9012,2024-07-05,YouTube,Image,NewSeason,821558,390053,54140,8689,4152,5958,29698,393,17.1723
9013,2024-01-22,Facebook,Image,NewSeason,1398304,325713,42541,4633,1903,4465,8220,216,15.0676
9014,2024-01-15,TikTok,Post,NewSeason,2584429,99866,8421,1652,284,369,6208,228,10.3709
9015,2024-04-24,Facebook,Story,NBA_Playoffs,4880484,238863,33195,4215,3213,3038,14979,252,17.0068
9016,2024-09-18,Instagram,Story,NBA_Playoffs,2147167,186471,9403,600,395,685,2421,307,5.5762
9017,2024-12-24,Instagram,Story,Merchandise,894851,365020,39251,3072,3779,2818,7820,263,12.63
9018,2024-07-20,Instagram,Video,Merchandise,353850,159960,8784,1642,361,1014,4103,270,6.7436
9019,2024-10-02,Facebook,Video,Merchandise,603022,275303,7924,1091,575,487,7971,186,3.4834
9020,2024-02-18,Twitter,Image,FanEngagement,2674288,309267,25072,2240,2432,1076,9546,407,9.6176
9021,2024-11-16,Facebook,Video,Summer2024,4247680,94273,14034,2260,598,1184,7093,403,17.9182
9022,2024-12-18,Facebook,Post,FanEngagement,2110306,15377,1891,141,118,159,411,354,13.9819
9023,2024-06-03,Twitter,Image,Summer2024,4359599,230580,9702,1136,678,826,17221,97,4.9944
9024,2024-03-10,Facebook,Post,FanEngagement,998879,126115,12852,2398,868,359,7602,437,12.7804
9025,2024-11-21,Instagram,Reel,Summer2024,3743526,295574,7852,1046,356,451,13700,485,3.1309
9026,2024-04-15,Facebook,Video,FanEngagement,1501203,102627,5988,441,127,714,4651,500,6.3882
9027,2024-06-12,TikTok,Video,FanEngagement,2669116,220229,13756,1637,937,1209,17134,475,7.415
9028,2024-01-17,Twitter,Reel,NBA_Playoffs,3557288,485776,60857,8252,5374,6140,12335,265,15.3328
9029,2024-07-01,Facebook,Image,Summer2024,4403617,399224,21690,3457,1463,434,13580,423,6.6654
9030,2024-05-19,Instagram,Image,NewSeason,4102946,274716,25327,2364,376,3036,18013,340,10.2167
9031,2024-11-23,Facebook,Video,FanEngagement,1620728,171867,7730,608,255,902,9078,298,4.9998
9032,2024-08-23,Facebook,Reel,Merchandise,4604093,203226,20896,3960,460,2006,2142,109,12.4571
9033,2024-11-30,Facebook,Image,NBA_Playoffs,1409582,194387,13641,2368,1276,821,11814,242,8.8921
9034,2024-07-20,Facebook,Video,FanEngagement,3429894,120203,2431,470,132,84,8075,217,2.5232
9035,2024-03-28,Twitter,Story,NewSeason,570297,218608,25274,3433,405,2726,8819,1,13.317
9036,2024-12-24,Instagram,Story,Summer2024,4484732,380753,46937,7772,4238,1837,21888,347,15.4817
9037,2024-03-09,TikTok,Reel,FanEngagement,3295134,469372,11307,2128,1095,1010,22744,258,3.0956
9038,2024-01-24,Twitter,Reel,Summer2024,1748322,174276,17734,2377,748,2043,7796,291,11.9689
9039,2024-03-01,TikTok,Image,NewSeason,3916928,163318,3478,432,325,403,3213,57,2.5931
9040,2024-12-25,Twitter,Video,NBA_Playoffs,2916550,422602,61956,8069,3367,6681,27830,105,17.3667
9041,2024-01-10,Twitter,Video,Merchandise,2235852,429547,52769,5968,4609,4054,6166,414,14.7472
9042,2024-11-17,YouTube,Post,Merchandise,3634805,171743,13065,2151,361,1235,13375,464,9.0699
9043,2024-12-14,Facebook,Post,Merchandise,2115107,23358,2730,334,217,180,1379,151,14.0466
9044,2024-04-29,TikTok,Reel,Merchandise,4639482,319888,20110,1460,215,2053,10437,302,6.8102
9045,2024-03-21,Facebook,Reel,NewSeason,3293973,342224,50878,4798,3594,3796,6225,142,17.3191
9046,2024-06-09,TikTok,Reel,Summer2024,2475888,4533,91,18,5,6,74,122,2.5149
9047,2024-12-13,Facebook,Video,Merchandise,1464193,149093,9921,1775,562,598,10148,442,8.2217
9048,2024-04-13,Twitter,Image,NewSeason,1964727,302323,6528,880,496,329,6373,114,2.6144
9049,2024-03-30,Instagram,Video,Summer2024,2643197,34291,1244,103,65,27,1399,413,4.1177
9050,2024-02-01,Instagram,Video,NBA_Playoffs,1329750,95083,5338,399,472,408,2370,202,6.5301
9051,2024-05-22,TikTok,Image,NBA_Playoffs,723039,264356,5945,755,579,651,20002,397,2.7535
9052,2024-07-01,YouTube,Story,Summer2024,1165952,124095,8258,1092,621,169,7304,429,8.035
9053,2024-05-11,Twitter,Video,NBA_Playoffs,1742194,278453,22635,1318,1135,1825,4922,15,9.0098
9054,2024-05-08,Twitter,Reel,Merchandise,689564,318957,12458,977,665,1213,16192,153,4.4207
9055,2024-06-27,Facebook,Post,NBA_Playoffs,2913756,9703,1084,160,52,103,498,67,13.3567
9056,2024-07-29,Instagram,Story,FanEngagement,1748116,123613,2600,506,210,95,1448,63,2.6826
9057,2024-09-23,Facebook,Story,Merchandise,2345035,69974,5628,699,341,362,845,65,9.5293
9058,2024-09-02,TikTok,Image,Merchandise,4488472,409692,30135,2995,629,2065,19888,188,8.2401
9059,2024-09-24,Instagram,Story,Summer2024,11422,462192,57580,10456,826,2411,7200,482,14.899
9060,2024-08-05,Instagram,Post,Summer2024,1369274,390581,48618,3673,2996,2433,8291,394,14.1551
9061,2024-03-27,YouTube,Image,NBA_Playoffs,1628606,151341,21405,4180,533,1914,1887,480,17.2577
9062,2024-12-28,TikTok,Video,Summer2024,1539168,203449,18591,3170,1464,808,5845,423,11.4156
9063,2024-12-28,Twitter,Reel,NewSeason,1887182,408068,50832,8027,1186,4859,9674,300,14.7145
9064,2024-01-29,YouTube,Image,FanEngagement,160903,203285,15306,2176,412,1181,11045,450,8.8024
9065,2024-08-12,Facebook,Image,NBA_Playoffs,4800659,100227,13833,2203,334,1138,4332,410,16.3329
9066,2024-09-02,Twitter,Image,FanEngagement,2880683,278471,23980,3106,501,1039,10539,127,9.9066
9067,2024-08-25,YouTube,Image,NewSeason,3948713,28991,1336,171,48,33,1838,220,5.3637
9068,2024-10-18,Facebook,Reel,NewSeason,2628296,284721,29222,5680,1317,3479,14508,464,12.7209
9069,2024-05-30,Instagram,Post,Merchandise,3021842,212139,7186,523,149,159,16782,245,3.7042
9070,2024-10-03,YouTube,Video,Merchandise,1308852,223334,16831,1145,262,1408,14439,120,8.1662
9071,2024-01-01,Facebook,Image,Summer2024,2173523,338064,44494,4600,1072,5327,17749,264,14.8392
9072,2024-08-24,Twitter,Post,Summer2024,2648129,122083,8074,1440,654,701,3538,86,8.3288
9073,2024-10-11,TikTok,Video,FanEngagement,1071311,34184,1707,225,31,99,815,56,5.7425
9074,2024-10-11,YouTube,Story,Merchandise,1937326,150773,5404,511,452,368,10231,287,4.2229
9075,2024-06-10,Instagram,Reel,FanEngagement,1839328,153774,7255,877,650,803,8235,340,5.711
9076,2024-07-04,YouTube,Story,NewSeason,1885453,14935,1432,102,75,43,400,1,10.7734
9077,2024-05-01,Instagram,Story,FanEngagement,2173941,238242,13294,2041,966,978,17667,285,6.8422
9078,2024-10-18,YouTube,Image,NewSeason,3971210,283551,19159,1968,789,417,8988,428,7.7291
9079,2024-09-05,Instagram,Story,Merchandise,247489,411792,23216,3964,2113,556,15650,417,7.1135
9080,2024-12-28,YouTube,Image,NewSeason,2199734,317866,46447,3901,3012,1826,15529,3,16.7869
9081,2024-06-02,Facebook,Post,Summer2024,3351953,286840,38531,3638,539,4423,22255,470,14.8891
9082,2024-11-12,YouTube,Story,Summer2024,2173793,463380,64163,12813,2170,6498,33978,439,17.0802
9083,2024-10-16,TikTok,Post,FanEngagement,4073697,271353,10737,1358,518,532,20193,265,4.6482
9084,2024-01-18,Twitter,Video,NewSeason,4855001,62323,6800,791,233,254,773,120,12.554
9085,2024-07-03,YouTube,Image,Merchandise,2238239,498178,50600,8069,3474,2240,12022,209,12.4741
9086,2024-08-08,Twitter,Image,Merchandise,4119272,245527,15261,1762,1159,1671,13718,312,7.4053
9087,2024-07-07,Twitter,Image,NewSeason,2217129,302421,43338,3836,860,4340,14551,184,15.8832
9088,2024-04-12,YouTube,Reel,NBA_Playoffs,4767182,41443,1888,204,94,83,2368,320,5.2747
9089,2024-08-13,Instagram,Story,FanEngagement,609434,262013,27559,1660,1359,1441,20487,380,11.6704
9090,2024-03-13,TikTok,Image,NewSeason,135721,36230,1783,167,137,164,1849,454,5.7604
9091,2024-10-17,TikTok,Story,NewSeason,2408725,135838,9146,463,115,592,9177,482,7.1585
9092,2024-03-12,TikTok,Reel,NewSeason,279588,3785,190,25,14,22,271,398,6.0502
9093,2024-11-07,Instagram,Story,NBA_Playoffs,4808884,85008,6152,590,369,277,958,368,8.3651
9094,2024-03-20,YouTube,Reel,FanEngagement,2416465,16322,1743,91,125,148,651,450,12.0022
9095,2024-08-14,YouTube,Reel,Merchandise,2481599,338226,42739,7539,2088,2190,5408,123,15.4825
9096,2024-08-10,Twitter,Post,Merchandise,1604513,98720,7857,1557,695,648,5151,81,10.2401
9097,2024-04-30,YouTube,Post,Merchandise,4280986,3922,468,42,21,38,164,211,13.539
9098,2024-09-15,YouTube,Reel,Summer2024,3629778,122579,5067,523,388,268,3507,112,4.8769
9099,2024-12-26,Instagram,Post,FanEngagement,2380151,130918,9146,1140,813,1077,8997,468,8.4778
9100,2024-03-15,Instagram,Reel,NBA_Playoffs,1264864,288242,14833,1412,1479,1573,18452,74,6.149
9101,2024-04-16,YouTube,Post,NewSeason,4070471,329980,30391,2650,2038,930,21572,297,10.6306
9102,2024-11-16,TikTok,Image,NBA_Playoffs,2485896,335069,7113,1153,172,412,19968,401,2.5183
9103,2024-11-09,TikTok,Reel,Summer2024,2103940,145826,19198,3573,450,2197,5707,154,15.9238
9104,2024-12-10,YouTube,Image,Merchandise,1525605,97330,9132,1761,302,303,5691,236,11.5021
9105,2024-03-06,Instagram,Video,NewSeason,1750644,469577,53740,8542,3047,2604,33770,57,13.9123
9106,2024-01-19,YouTube,Video,NBA_Playoffs,3096788,365710,49900,8244,2005,1648,20904,315,16.4472
9107,2024-05-13,Instagram,Story,Summer2024,963413,385274,35474,3976,2227,1944,25680,256,10.8175
9108,2024-01-10,Instagram,Story,Summer2024,2571464,191664,12930,2257,1198,788,5649,478,8.5488
9109,2024-11-05,Instagram,Reel,FanEngagement,1505980,215017,18362,2318,566,910,7777,473,9.8811
9110,2024-11-11,Instagram,Post,FanEngagement,3455898,126986,2541,247,117,171,4125,335,2.2877
9111,2024-12-03,Twitter,Reel,FanEngagement,2550464,388092,56288,7150,5337,2409,10202,7,17.7213
9112,2024-08-10,Instagram,Reel,NewSeason,1370147,272284,19687,1294,294,1045,2805,476,7.8135
9113,2024-09-13,YouTube,Image,NewSeason,4008686,260292,18220,1440,356,1159,14573,282,7.6898
9114,2024-07-09,TikTok,Story,Summer2024,2096876,257517,19260,3792,1392,544,4639,204,9.4922
9115,2024-03-14,Instagram,Image,NewSeason,529059,212819,29985,2906,1908,1269,14303,63,16.3515
9116,2024-09-14,Twitter,Video,NewSeason,4547972,167972,5268,531,284,405,5501,23,3.6214
9117,2024-09-02,Facebook,Reel,Summer2024,2036711,245729,18949,3655,332,605,11735,92,9.3339
9118,2024-06-12,Facebook,Image,Summer2024,1036850,95482,6556,559,146,393,1711,295,7.6046
9119,2024-04-28,Facebook,Video,FanEngagement,4003734,395835,44827,8345,1603,2043,9083,58,13.8378
9120,2024-01-22,Facebook,Video,NBA_Playoffs,4994987,89983,2548,149,55,302,4057,365,3.0584
9121,2024-04-06,Facebook,Post,FanEngagement,3133332,167548,22807,3972,2250,2578,7457,160,17.3258
9122,2024-04-01,Facebook,Image,FanEngagement,2682955,477357,27489,4322,684,3097,15576,89,6.8073
9123,2024-12-21,Instagram,Video,Summer2024,3329185,306570,38763,6097,1050,4169,11663,139,14.9754
9124,2024-01-22,Instagram,Post,Summer2024,2345845,104387,9033,1489,239,951,3132,282,10.3088
9125,2024-04-13,TikTok,Video,NewSeason,344171,497757,66036,9469,6244,7812,24572,141,16.4235
9126,2024-07-30,YouTube,Video,NBA_Playoffs,4979224,450748,29262,4835,2668,1590,17431,202,8.1564
9127,2024-12-19,Twitter,Image,Summer2024,4646642,5935,245,24,7,9,416,229,4.6504
9128,2024-08-24,TikTok,Post,Merchandise,2641558,66489,7720,1209,608,715,1886,202,14.3437
9129,2024-06-10,Instagram,Reel,NBA_Playoffs,607918,17505,961,183,24,67,265,233,6.6724
9130,2024-08-09,Facebook,Story,NewSeason,3371210,212392,9170,862,534,766,9254,480,4.9748
9131,2024-04-16,Instagram,Video,NBA_Playoffs,543902,434651,48769,7388,2977,4027,16371,82,13.6049
9132,2024-10-31,TikTok,Post,FanEngagement,2884832,444574,29601,4570,2339,1804,22268,331,8.2124
9133,2024-09-04,Twitter,Video,Merchandise,3618168,183273,21005,2638,964,476,8862,369,13.4264
